,B106,B107,B108,B109,B110,B111,B112,B113,B114,B115,B116,B117,B118,B119,B120,B121,B122,B123,B125,B126,B127,B128,B129,B130,B131,B132,B133,B134,B135,B136,B137,B138,B139,B140,B141,B142,B143,B144,B145,B146,B147,B148,B149,B150,B151,B152,B153,B154,B155,B156,B157,B158,B159,B160,B161,B162,B163,B164,B165,B166,B167,B168,B169,B170,B171,B172,B173,B174,B175,B176,B177,B178,B179,B180,B181,B182,B183,B184,B185,B186,B187,B188,B189,B190,B191,B192,B193,B194,B195,B196,Domain,Supergroup,Division,Subdivision,Class,Order,Family,Genus,Species
ASV14200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Unc. Eurotiomycetes,s__Unc. Eurotiomycetes sp.
ASV14201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Unc. Eurotiomycetes,s__Unc. Eurotiomycetes sp.
ASV14202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Unc. Eurotiomycetes,s__Unc. Eurotiomycetes sp.
ASV14203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Unc. Eurotiomycetes,s__Unc. Eurotiomycetes sp.
ASV14204,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Chaetothyriales,s__Chaetothyriales_sp.
ASV14205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Chaetothyriales,s__Chaetothyriales_sp.
ASV14206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Chaetothyriales,s__Chaetothyriales_sp.
ASV14207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,24,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Knufia,s__Unc. Knufia sp.
ASV14208,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Knufia,s__Knufia_perforans
ASV14209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Knufia,s__Knufia_perforans
ASV14210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Knufia,s__Knufia_perforans
ASV14211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Knufia,s__Knufia_perforans
ASV14213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Chaetothyriales,s__Chaetothyriales_sp.
ASV14214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Chaetothyriales,s__Chaetothyriales_sp.
ASV14215,0,9,0,9,0,14,12,0,0,8,0,0,12,12,0,0,0,0,16,37,19,30,40,21,0,0,0,19,20,12,10,0,17,0,0,0,0,34,18,43,11,25,21,12,42,0,21,0,27,37,0,0,0,0,12,11,35,15,16,31,0,9,19,15,38,15,0,30,0,49,0,0,7,13,0,21,33,34,20,16,23,0,0,0,0,26,36,223,70,185,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Chaetothyriales,s__Chaetothyriales_sp.
ASV14217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Chaetothyriales,s__Chaetothyriales_sp.
ASV14219,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Phaeosaccardinula,s__Phaeosaccardinula_sp.
ASV14220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Knufia,s__Knufia_perforans
ASV14221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Knufia,s__Knufia_perforans
ASV14222,18,0,0,20,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,23,0,0,19,14,53,17,0,0,0,0,29,0,0,0,0,22,18,0,0,13,0,0,0,15,0,0,0,0,19,26,0,0,0,0,16,13,11,0,29,0,0,0,0,0,0,0,18,21,0,0,13,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Knufia,s__Knufia_perforans
ASV14223,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Knufia,s__Unc. Knufia sp.
ASV14224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Exophiala,s__Exophiala_eucalyptorum
ASV14226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Unc. Eurotiomycetes,s__Unc. Eurotiomycetes sp.
ASV14228,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,24,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Chaetothyriomycetidae,s__Chaetothyriomycetidae_sp.
ASV14229,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,15,21,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Chaetothyriomycetidae,s__Chaetothyriomycetidae_sp.
ASV14230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Chaetothyriomycetidae,s__Chaetothyriomycetidae_sp.
ASV14231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,23,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Unc. Eurotiomycetes,s__Unc. Eurotiomycetes sp.
ASV14234,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Unc. Eurotiomycetes,s__Unc. Eurotiomycetes sp.
ASV14235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Phaeomoniella,s__Phaeomoniella_prunicola
ASV14236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Unc. Eurotiomycetes,s__Unc. Eurotiomycetes sp.
ASV14237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Fonsecaea,s__Fonsecaea_monophora
ASV14238,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Exophiala,s__Exophiala_sp.
ASV14239,0,0,0,0,0,0,18,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,26,0,0,50,42,39,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Exophiala,s__Exophiala_xenobiotica
ASV14240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Exophiala,s__Exophiala_xenobiotica
ASV14241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,32,0,0,0,0,0,0,69,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,11,0,0,0,0,0,62,39,41,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Exophiala,s__Exophiala_sp.
ASV14242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Exophiala,s__Exophiala_sp.
ASV14243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Exophiala,s__Exophiala_sp.
ASV14244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Exophiala,s__Exophiala_sp.
ASV14245,0,30,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Fonsecaea,s__Fonsecaea_monophora
ASV14246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Capronia,s__Unc. Capronia sp.
ASV14247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Phialophora,s__Phialophora_verrucosa
ASV14248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Unc. Eurotiomycetes,s__Unc. Eurotiomycetes sp.
ASV14249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Unc. Eurotiomycetes,s__Unc. Eurotiomycetes sp.
ASV14250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Unc. Eurotiomycetes,s__Unc. Eurotiomycetes sp.
ASV14251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Cyphellophora,s__Unc. Cyphellophora sp.
ASV14252,0,5,0,0,52,11,17,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,17,0,27,0,0,20,0,0,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,28,97,0,0,0,13,0,0,0,42,0,0,0,0,0,0,0,0,38,85,29,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Cyphellophora,s__Cyphellophora_reptans
ASV14253,0,0,0,0,19,0,0,0,15,0,19,44,44,50,56,0,0,0,0,0,0,51,0,35,0,0,0,0,0,0,29,0,25,0,0,666,44,68,57,36,0,0,72,0,54,0,60,27,33,45,46,0,0,0,36,25,441,0,57,0,0,23,0,0,0,0,0,38,25,0,0,0,0,0,0,49,17,0,0,27,0,0,0,0,70,0,0,95,164,127,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Phialophora,s__Phialophora_verrucosa
ASV14254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Phialophora,s__Phialophora_verrucosa
ASV14255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Ascomycota,o__Pezizomycotina,f__Eurotiomycetes,g__Phialophora,s__Phialophora_verrucosa
